trail_id,name,city,region_name,length_km,ascent,descent,deepest_point,highest_point,unit,duration_minutes,difficulty,season,route_type,aktivitat,angebot,thema
3291,Elm Ämpächli – Hengstboden – Bischofalp – Elm Ämpächli,Ostschweiz,Glarnerland,3.5,196,195,1478,1645,m,80,,"['Jan', 'Feb', 'Mar', 'Dez']",Rundtour,['Winterwandern'],"['Unterkunft', 'Verpflegung']","['Familie', 'Panorama', 'Schlitteln']"
3289,"Monte Bar, 1814 m.ü.M., Corticiasca – Capanna Monte Bar – Caval Drossa – Motto della Croce – Bidogno",Tessin,Capriasca,13.7,987,1201,794,1817,m,320,T2,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Alp-BnB', 'Hofladen']","['Gipfel', 'Panorama', 'Höhenweg', 'Gratweg', 'Mehrtagestour', 'Top-Touren']"
3288,Düdingen – Schiffenensee – Magdalena Einsiedelei – Fribourg Poya,Westschweiz,Fribourg,10,232,220,532,613,m,155,T1,"['Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle', 'Hofladen']","['Familie', 'Fluss', 'See', 'Themenweg']"
3287,Brunnadern – Gerensattel – Baumwipfelpfad Neckertal – Mogelsberg,Ostschweiz,Toggenburg,9.2,538,478,647,1028,m,185,T1,"['Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Feuerstelle']","['Familie', 'Pass', 'Themenweg']"
3286,"Wolfsschlucht – (Bärenloch) – Welschenrohr, Naturpark Thal",Mittelland,,10.2,786,714,598,1178,m,230,T2,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Feuerstelle']","['Familie', 'Panorama', 'Schlucht']"
3285,"Stadt Zürich, Zürich HB – Sihl – Schanzengraben – Alter Botanischer Garten – Bürkliplatz",Zürich,Stadt Zürich,2.7,33,33,405,421,m,40,T1,"['Jan', 'Feb', 'Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov', 'Dez']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Familie', 'Fluss', 'See', 'Flachwandern', 'Schiff']"
3284,Zürich Rehalp – Zollikon – Rumensee – Schübelweiher – Küsnachter Tobel – Küsnacht ZH,Zürich,Stadt Zürich,5.9,83,191,412,561,m,90,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov']",A nach B Tour,['Wandern'],['Feuerstelle'],"['Familie', 'See', 'Schiff']"
3283,Gross (Sihlsee) – Hummel – Bögliegg – Spital – Unteriberg,Zentralschweiz,Schwyz,11,763,726,892,1573,m,240,T2,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],[],"['Gipfel', 'Panorama', 'Gratweg']"
3282,"Calancatal (Misox), Braggio – Selma",Graubünden,,5.7,249,636,914,1495,m,120,T2,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Hofladen']","['Panorama', 'Höhenweg']"
3281,Monte Generoso – Bellavista,Tessin,Lugano,5.5,187,568,1220,1608,m,110,T2,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Gipfel', 'Panorama', 'Top-Touren']"
3279,"Gryden Höhenrundweg, Lenk im Simmental (Betelberg Leiterli)",Bern,Simmental,7.7,292,291,1943,2108,m,135,T2,"['Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Gipfel', 'Panorama', 'Themenweg', 'Höhenweg', 'Naturwunder']"
3276,"Ossingen – Husemersee, Zürcher Unterland und Zürcher Weinland",Zürich,Zürcher Unterland,6.2,74,74,410,442,m,90,T1,"['Jan', 'Feb', 'Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov', 'Dez']",Rundtour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle']","['Familie', 'See', 'Flachwandern']"
3275,"Urwaldweg Bödmeren, Muotathal (Pragelpass)",Zentralschweiz,Schwyz,10.2,424,424,1374,1688,m,180,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Alp-BnB', 'Hofladen']","['Panorama', 'Top-Touren']"
3274,"Miralago – Lago di Poschiavo – Le Prese, Puschlav",Graubünden,Puschlav,4.5,27,26,963,970,m,65,T2,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle']","['See', 'Flachwandern', 'Bergsee']"
3272,"Val da Camp (Puschlav), Rifugio Saoseo – Lagh da Saoseo – Lagh da Val Viola – Sfazù",Graubünden,Puschlav,11.6,457,826,1617,2265,m,210,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Feuerstelle']","['See', 'Bergsee', 'Tal']"
3271,"Promontogno – Castelmur – Stampa, Val Bregaglia / Bergell",Graubünden,Bergell,4.5,233,70,824,1019,m,75,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Familie', 'Panorama', 'Tal']"
3267,"Sils Maria – Halbinsel Chastè, Silsersee – Sils Baselgia – Sils Maria",Graubünden,Oberengadin,5,94,94,1797,1835,m,75,T1,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle']","['Familie', 'Panorama', 'See', 'Bergsee']"
3266,Maloja – Lägh da Bitabergh – Lägh da Cavloc (Val Forno / Fornotal) – Maloja,Graubünden,Oberengadin,8.8,433,433,1753,1944,m,165,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle']","['See', 'Themenweg', 'Bergsee']"
3265,"Silsersee, Sils Maria – Isola – Belvedere – Gletschertöpfe – Maloja",Graubünden,Oberengadin,8.6,213,210,1797,1860,m,135,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle']","['Familie', 'See', 'Schiff', 'Naturwunder', 'Top-Touren', 'Bergsee']"
3263,"Mellingen – Gnadenthal – Bremgarten, Reuss Uferweg",Nordwest,Aargau,13.8,166,137,347,390,m,210,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle']","['Familie', 'Fluss']"
3262,Stonehenge im Säuliamt (Knonaueramt): Hedingen – Bislikerhau – Hedingen,Zürich,Knonauer Amt (Säuliamt),6.5,191,191,496,620,m,105,T1,"['Jan', 'Feb', 'Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov', 'Dez']",Rundtour,['Wandern'],"['Verpflegung', 'Feuerstelle']","['Familie', 'See', 'Schlucht']"
3261,Zürich Enge – Rieterpark – Belvoirpark – Bürkliplatz,Zürich,Stadt Zürich,3.7,55,56,406,446,m,55,T1,"['Jan', 'Feb', 'Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov', 'Dez']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Familie', 'See', 'Schiff']"
3260,"Lenzerheide – Lantsch/Lenz – Alvaschein – Tiefencastel (Via Sett, 2. Etappe)",Graubünden,Vaz/Obervaz,12.5,100,694,876,1474,m,180,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']",['Mehrtagestour']
3259,"Chur – Valbella – Lenzerheide (Via Sett, 1. Etappe)",Graubünden,Vaz/Obervaz,20.2,1202,313,585,1553,m,370,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Panorama', 'See', 'Mehrtagestour']"
3258,Kaien (Heiden) – Kaienspitz – Grub – Fünfländerblick – Rorschach (Bodensee),Ostschweiz,Appenzell,9.1,284,853,398,1122,m,165,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle']","['Gipfel', 'Panorama', 'See', 'Gratweg', 'Schiff']"
3257,"Kempten – Kemptnertobel – Bäretswil, Industrielehrpfad Züri Oberland",Zürich,Zürcher Oberland,4.5,160,14,552,698,m,70,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov']",A nach B Tour,['Wandern'],"['Verpflegung', 'Feuerstelle']","['Familie', 'Fluss', 'Themenweg', 'Schlucht']"
3256,"Tanatzhöhi – Splügen (Rheinwald), Tambo Talweg",Graubünden,Rheinwald/Viamala,7.6,11,687,1460,2138,m,140,,"['Jan', 'Feb', 'Mar', 'Dez']",A nach B Tour,['Winterwandern'],['Verpflegung'],"['Familie', 'Panorama', 'Schlitteln']"
3255,"Splügen (Rheinwald), Tambo Panoramaweg (Tanatzhöhi)",Graubünden,Rheinwald/Viamala,1.1,76,78,2084,2141,m,30,,"['Jan', 'Feb', 'Mar', 'Dez']",Rundtour,['Winterwandern'],['Verpflegung'],"['Familie', 'Panorama', 'Schlitteln', 'Höhenweg']"
3254,Zürich Albisgüetli – Friesenberg – Triemli – Albisrieden,Zürich,Stadt Zürich,4.6,93,162,433,555,m,70,T1,"['Jan', 'Feb', 'Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov', 'Dez']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Familie', 'Panorama', 'Höhenweg']"
3253,"Girenbad – Schauenberg – Girenbad Schneeschuhwandern, Turbenthal im Züri Oberland",Zürich,Zürcher Oberland,5.2,217,217,716,877,m,135,WT2,"['Jan', 'Feb', 'Mar', 'Dez']",Rundtour,['Schneeschuh'],"['Unterkunft', 'Verpflegung']","['Gipfel', 'Panorama']"
3252,"Gyrenbad Schneeschuhwandern im Turbenthal, Züri Oberland",Zürich,Zürcher Oberland,3.2,96,96,716,790,m,75,WT1,"['Jan', 'Feb', 'Mar', 'Dez']",Rundtour,['Schneeschuh'],"['Unterkunft', 'Verpflegung']","['Familie', 'Panorama']"
3251,Wolzenalp (Krummenau) im Toggenburg – Nesslau-Neu St.Johann,Ostschweiz,Toggenburg,5.2,59,415,746,1136,m,105,,"['Jan', 'Feb', 'Mar', 'Dez']",A nach B Tour,['Winterwandern'],['Verpflegung'],"['Familie', 'Fluss', 'Schlitteln']"
3250,"Arnisee, Urnerland (Amsteg) Winterwandern",Zentralschweiz,Urnerland,2.1,33,31,1360,1379,m,40,,"['Jan', 'Feb', 'Mar', 'Dez']",Rundtour,['Winterwandern'],"['Unterkunft', 'Verpflegung']","['Familie', 'Panorama', 'See', 'Flachwandern']"
3249,"Gurnigel, Naturpark Gantrisch Winterwandern (Selibüel-Winterwanderweg)",Bern,Berner Oberland,3,167,169,1510,1660,m,75,,"['Jan', 'Feb', 'Mar', 'Dez']",Rundtour,['Winterwandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle']","['Familie', 'Pass', 'Panorama']"
3248,Oberiberg – Guggeren Grotte (Lourdesgrotte) – Oberiberg,Zentralschweiz,Schwyz,4.6,162,162,1086,1239,m,95,,"['Jan', 'Feb', 'Mar', 'Dez']",Rundtour,['Winterwandern'],"['Unterkunft', 'Verpflegung', 'Hofladen']",[]
3247,"Arnisee Schneeschuhwandern, Urnerland (Amsteg)",Zentralschweiz,Urnerland,6.9,334,334,1291,1409,m,190,WT2,"['Jan', 'Feb', 'Mar', 'Dez']",Rundtour,['Schneeschuh'],"['Unterkunft', 'Verpflegung']","['Familie', 'Panorama', 'See']"
3246,Würenlos – Altberg – Weiningen ZH,Zürich,Zürcher Unterland,7.9,254,261,408,630,m,130,T1,"['Jan', 'Feb', 'Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov', 'Dez']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Feuerstelle']","['Familie', 'Panorama']"
3245,"Landmark – Gäbris – Gais, Appenzell",Ostschweiz,Appenzell,7.5,296,384,916,1244,m,130,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Feuerstelle', 'Alp-BnB']","['Gipfel', 'Familie', 'Panorama', 'See']"
3244,"Chaltbrunnetal (Kaltbrunnental), Grellingen – Chessiloch – Meltingen",Nordwest,Basel,8.3,341,84,322,580,m,140,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov']",A nach B Tour,['Wandern'],['Feuerstelle'],"['Familie', 'Fluss', 'Themenweg', 'Schlucht', 'Tal']"
3243,"Sihltal – Fläschlihöchi (Fläschlipass) – Wägitalersee, Innerthal",Zentralschweiz,Schwyz,9.9,546,572,895,1437,m,200,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],[],"['Pass', 'Panorama', 'See']"
3242,"Zürichsee, Meilen – Herrliberg – Erlenbach ZH – Küsnachter Tobel – Küsnacht ZH",Zürich,Zürichsee,10.2,240,245,415,594,m,155,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Hofladen']","['Familie', 'Panorama', 'See', 'Schlucht', 'Schiff']"
3241,Holzegg (Alpthal) – Zwüschet Mythen – Haggenegg – Banegg – Herrenboden – Mostelberg – Sattel,Zentralschweiz,Mythenregion,10.6,319,940,779,1480,m,195,T2,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Familie', 'Pass', 'Panorama', 'Höhenweg', 'Gratweg']"
3240,Preda (Albulapass) – Lai da Palpuogna – Preda und Abstecher in Bergün,Graubünden,Albula,4.9,212,212,1778,1926,m,90,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle']","['Familie', 'See']"
3239,"Kastanienweg Murg, Walensee",Ostschweiz,Sarganserland,2.7,191,191,428,611,m,60,T1,"['Jan', 'Feb', 'Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov', 'Dez']",Rundtour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle']","['Familie', 'Themenweg']"
3238,Mellingen – Fislisbach – Tüfels-Chäller (Teufelskeller) – Baden,Nordwest,Aargau,9.4,238,213,355,490,m,145,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle']","['Familie', 'Themenweg']"
3237,Kindhausen AG – Egelsee (Kt. Aargau) – Heitersberg – Kindhausen AG,Nordwest,Aargau,6.8,243,242,581,788,m,110,T1,"['Jan', 'Feb', 'Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov', 'Dez']",Rundtour,['Wandern'],['Feuerstelle'],"['Familie', 'See']"
3234,"Braunwald Panoramaweg, Grotzenbüel – Chnügrat – Seblengrat – Gumen – Ortstockhaus – Grotzenbüel",Ostschweiz,Glarnerland,9,480,481,1531,1912,m,170,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle']","['Panorama', 'Höhenweg', 'Gratweg', 'Top-Touren']"
3233,"Kerenzerberg, Habergschwänd – Talalpsee – Filzbach",Ostschweiz,Glarnerland,5.7,68,642,704,1279,m,100,T1,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Feuerstelle']","['Familie', 'See', 'Bergsee']"
3229,Lü – S-charl: Vom Val Müstair ins Unterengadin,Graubünden,Unterengadin,13.8,422,543,1810,2250,m,220,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Feuerstelle']",['Pass']
3227,Niederrickenbach – Bärenfallen – Klewenalp,Zentralschweiz,Nidwalden,7.2,582,146,1155,1627,m,145,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Feuerstelle', 'Alp-BnB', 'Hofladen']","['Familie', 'Pass', 'Panorama']"
3225,"Romoos – Bramboden (Entlebuch), Köhlerweg Romoos",Zentralschweiz,Entlebuch,10.9,850,594,792,1155,m,235,T1,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Familie', 'Themenweg']"
3224,Marbachegg – Alp Imbrig – Hürnli – Marbach (Entlebuch),Zentralschweiz,Entlebuch,14.5,448,1034,875,1533,m,250,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Feuerstelle', 'Hofladen']",['Panorama']
3223,"Schrattenfluh, Hirsegg – Schibengütsch – Salwideli – Rossweid – Sörenberg",Zentralschweiz,Entlebuch,18,1335,1252,1071,2058,m,415,T3,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Alp-Beizli', 'Feuerstelle', 'Hofladen']","['Panorama', 'Höhenweg', 'Gratweg']"
3222,"Hinteres Lauterbrunnental, Gimmelwald – Htl. Tschingelhorn – Berghotel Obersteinberg – Trachsellauenen – Stechelberg",Bern,Lauterbrunnental,10.7,705,1163,906,1778,m,255,T2,"['Jun', 'Jul', 'Aug', 'Sep']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Alp-BnB']","['Fluss', 'Panorama', 'Mehrtagestour', 'Top-Touren', 'Tal']"
3221,"UNESCO Biosphäre Entlebuch, Glaubenbielen – Sattelpass – Seewen – Stäldeli – Flühli",Zentralschweiz,Entlebuch,19.9,523,1205,883,1774,m,335,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli']",['Pass']
3220,Trachslau – Nüsellstock – Höch Tändli – Alpthal,Zentralschweiz,Mythenregion,8.4,659,593,929,1523,m,190,T2,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],['Verpflegung'],"['Gipfel', 'Gratweg']"
3219,"Diga Verzasca (Verzasca Staudamm, Lago di Vogorno) – Berzona – Sant Antonio – Vogorno",Tessin,Verzascatal,5.5,368,339,474,601,m,115,T1,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']",['Höhenweg']
3218,"Verzascatal, Lavertezzo – Sambugaro – Revöira – Motta – Lavertezzo (Sentiero etnografico Revöira)",Tessin,Verzascatal,8.1,501,504,535,956,m,170,T2,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle']","['Fluss', 'Themenweg', 'Höhenweg']"
3214,Unterwasser – Thurwasserfälle – Gräppelensee – Alt St. Johann,Ostschweiz,Toggenburg,8.9,507,523,890,1346,m,180,T1,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Feuerstelle', 'Hofladen']","['Familie', 'Fluss', 'Panorama', 'See', 'Schlucht', 'Bergsee']"
3213,"Oberer Zürichsee, Tuggen Grynau – Naturschutzgebiet Bätzimatt (Buechberg)",Zürich,Zürichsee,6.3,52,52,406,437,m,90,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov']",Rundtour,['Wandern'],"['Verpflegung', 'Feuerstelle']","['Familie', 'See', 'Flachwandern']"
3212,Zürich Wollishofen Rundweg,Zürich,Stadt Zürich,3.4,57,57,406,452,m,50,T1,"['Jan', 'Feb', 'Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov', 'Dez']",Rundtour,['Wandern'],"['Verpflegung', 'Feuerstelle', 'Hofladen']","['Familie', 'See', 'Flachwandern']"
3211,"Zürich Albisgüetli – Annaburg, Uetliberg – Balderen – Leimbach – Zürich Wollishofen",Zürich,Stadt Zürich,8.9,404,455,434,799,m,160,T1,"['Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Verpflegung', 'Alp-Beizli', 'Feuerstelle', 'Hofladen']","['Familie', 'Panorama']"
3210,"Hirzel, Spitzen – Sihluferweg (Sihlwald, Sihltal) – Sihlbrugg, Dorf",Zürich,Sihltal,6.4,74,194,534,656,m,95,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov']",A nach B Tour,['Wandern'],"['Verpflegung', 'Alp-Beizli', 'Feuerstelle']","['Familie', 'Fluss']"
3207,Adliswil – Felsenegg (Uetliberg) – Balderen – Leimbach – Zürich Wollishofen,Zürich,Stadt Zürich,7.7,452,454,434,810,m,155,T1,"['Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Verpflegung', 'Alp-Beizli', 'Feuerstelle', 'Hofladen']",['Familie']
3206,Langnau-Gattikon – Gattikerweiher – Waldweiher – Sihlwald – Langnau-Gattikon,Zürich,Sihltal,6.8,130,130,466,557,m,105,T1,"['Jan', 'Feb', 'Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov', 'Dez']",Rundtour,['Wandern'],"['Verpflegung', 'Feuerstelle']","['Familie', 'Fluss', 'See', 'Themenweg']"
3205,Zürich Wollishofen – Kilchberg – Adliswil – Zürich Wollishofen,Zürich,Stadt Zürich,7.3,155,154,441,513,m,110,T1,"['Jan', 'Feb', 'Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov', 'Dez']",Rundtour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle', 'Hofladen']","['Familie', 'Fluss']"
1174,"Wanderung rund um Walzenhausen, Abenteuerpfad Walzenhausen",Ostschweiz,Appenzell,6.5,410,410,521,861,m,135,T1,"['Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle']","['Familie', 'Panorama', 'Themenweg']"
1172,Winterthur – Freienstein – Rorbas – Tössegg (Teufen ZH),Zürich,Winterthur,12.5,127,189,345,423,m,185,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Verpflegung', 'Feuerstelle']","['Familie', 'Fluss', 'Flachwandern']"
1170,"Adliswil – Park im Grüene (Duttipark), Rüschlikon",Zürich,Zimmerberg,4.1,119,63,445,540,m,65,T1,"['Jan', 'Feb', 'Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov', 'Dez']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle']","['Familie', 'Flachwandern']"
1168,Wildpark-Höfli – Wildnispark Zürich Langenberg – Adliswil,Zürich,Sihltal,6,124,134,447,563,m,90,T1,"['Jan', 'Feb', 'Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov', 'Dez']",A nach B Tour,['Wandern'],"['Verpflegung', 'Feuerstelle']","['Familie', 'Fluss', 'Themenweg']"
1166,Illnau (Effretikon) – Naturschutzgebiet Wildert – Freudwil – Uster,Zürich,Winterthur,9.2,157,210,459,578,m,135,T1,"['Jan', 'Feb', 'Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov', 'Dez']",A nach B Tour,['Wandern'],"['Verpflegung', 'Feuerstelle', 'Hofladen']","['Familie', 'See']"
1164,"Lötschental, Blatten – Eisten – Blatten",Wallis,Lötschental,1.8,59,59,1525,1583,m,35,,"['Jan', 'Feb', 'Mar', 'Dez']",Rundtour,['Winterwandern'],"['Unterkunft', 'Verpflegung']",['Familie']
1162,"Lötschental, Kippel – Wiler – Ried – Blatten",Wallis,Lötschental,4.9,218,71,1347,1534,m,105,,"['Jan', 'Feb', 'Mar', 'Dez']",A nach B Tour,['Winterwandern'],"['Unterkunft', 'Verpflegung']","['Familie', 'Fluss', 'Panorama', 'Tal']"
1160,"Lötschental, Lauchernalp – Kippel",Wallis,Lötschental,5.4,,590,1379,1969,m,100,,"['Jan', 'Feb', 'Mar', 'Dez']",A nach B Tour,['Winterwandern'],"['Unterkunft', 'Verpflegung']","['Familie', 'Schlitteln']"
1158,"Lötschental, Stafel – Lauchernalp",Wallis,Lötschental,1.8,11,150,1959,2107,m,30,,"['Jan', 'Feb', 'Mar', 'Dez']",A nach B Tour,['Winterwandern'],"['Unterkunft', 'Verpflegung']","['Familie', 'Panorama', 'Schlitteln']"
1176,Ronco sopra Ascona – Monte Verità – Ascona,Tessin,Ascona / Locarno,5.6,220,364,196,465,m,100,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle']","['Familie', 'Panorama', 'See', 'Höhenweg', 'Schiff', 'Top-Touren']"
1156,"Lauchernalp Höhen-Panoramaweg (Hockenhorngrat, Lötschental)",Wallis,Lötschental,1,86,85,2999,3085,m,30,,"['Jan', 'Feb', 'Mar', 'Dez']",Rundtour,['Winterwandern'],"['Unterkunft', 'Verpflegung']","['Familie', 'Panorama', 'Schlitteln', 'Höhenweg', 'Gletscher']"
